# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:AD:E2": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:8C:AD:E2", "device connection": "BTH00:07:80:8C:AD:E2", "sampling rate": 500, "resolution": [16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-1-19", "time": "14:56:12.409", "channels": [1], "sensor": ["EMG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["light_blue"]}}
# EndOfHeader
82	0	32648	
83	0	32896	
84	0	32287	
85	0	31832	
86	0	31900	
87	0	32862	
88	0	33138	
89	0	33408	
90	0	33576	
91	0	33472	
92	0	32876	
93	0	32508	
94	0	32008	
95	0	32418	
96	0	31868	
97	0	32750	
98	0	33108	
99	0	33224	
100	0	33512	
101	0	33450	
102	0	32732	
103	0	32542	
104	0	32352	
105	0	31996	
106	0	32184	
107	0	32772	
108	0	33032	
109	0	33256	
110	0	33600	
111	0	33508	
112	0	32886	
113	0	32524	
114	0	32140	
115	0	32026	
116	0	31924	
117	0	32808	
118	0	33354	
119	0	33328	
120	0	33496	
121	0	33468	
122	0	32639	
123	0	32860	
124	0	32400	
125	0	32052	
126	0	32024	
127	0	32718	
128	0	33052	
129	0	33240	
130	0	33424	
131	0	33634	
132	0	32948	
133	0	32368	
134	0	32056	
135	0	32300	
136	0	32072	
137	0	32674	
138	0	32688	
139	0	33732	
140	0	33268	
141	0	33790	
142	0	33116	
143	0	32388	
144	0	32212	
145	0	31956	
146	0	31848	
147	0	32312	
148	0	33100	
149	0	33620	
150	0	33876	
151	0	33442	
152	0	32696	
153	0	32616	
154	0	31956	
155	0	32300	
156	0	31836	
157	0	32536	
158	0	33128	
159	0	33440	
160	0	33562	
161	0	33600	
162	0	32590	
163	0	32684	
164	0	32318	
165	0	32148	
166	0	31908	
167	0	32612	
168	0	33272	
169	0	33340	
170	0	33436	
171	0	32932	
172	0	33348	
173	0	32580	
174	0	32376	
175	0	31972	
176	0	32010	
177	0	32528	
178	0	33036	
179	0	33160	
180	0	33572	
181	0	33820	
182	0	33112	
183	0	32354	
184	0	32172	
185	0	31948	
186	0	32068	
187	0	32478	
188	0	32952	
189	0	33426	
190	0	33788	
191	0	33316	
192	0	33332	
193	0	32544	
194	0	32160	
195	0	31660	
196	0	32120	
197	0	32446	
198	0	33464	
199	0	33648	
200	0	33568	
201	0	33352	
202	0	32876	
203	0	32584	
204	0	32456	
205	0	31940	
206	0	31844	
207	0	32696	
208	0	32918	
209	0	33456	
210	0	33472	
211	0	33818	
212	0	32892	
213	0	32380	
214	0	32072	
215	0	32194	
216	0	32072	
217	0	32596	
218	0	33300	
219	0	33272	
220	0	33228	
221	0	33456	
222	0	33724	
223	0	32252	
224	0	32148	
225	0	31972	
226	0	32002	
227	0	32336	
228	0	33600	
229	0	33376	
230	0	33380	
231	0	33358	
232	0	33100	
233	0	32260	
234	0	32452	
235	0	31988	
236	0	32012	
237	0	32694	
238	0	33540	
239	0	33304	
240	0	33398	
241	0	33420	
242	0	32906	
243	0	32762	
244	0	32300	
245	0	31954	
246	0	31990	
247	0	32548	
248	0	33148	
249	0	33212	
250	0	33796	
251	0	33624	
252	0	32940	
253	0	32376	
254	0	32024	
255	0	32068	
256	0	32152	
257	0	32996	
258	0	32934	
259	0	33464	
260	0	33460	
261	0	33540	
262	0	32800	
263	0	32400	
264	0	32140	
265	0	32190	
266	0	31928	
267	0	32810	
268	0	33316	
269	0	33192	
270	0	33768	
271	0	33676	
272	0	32664	
273	0	32168	
274	0	32272	
275	0	32016	
276	0	32100	
277	0	32582	
278	0	33424	
279	0	33112	
280	0	33840	
281	0	33416	
282	0	33088	
283	0	32324	
284	0	32136	
285	0	32176	
286	0	31764	
287	0	32650	
288	0	33196	
289	0	33372	
290	0	33780	
291	0	33648	
292	0	32820	
293	0	32160	
294	0	32204	
295	0	31948	
296	0	32448	
297	0	32644	
298	0	33138	
299	0	33420	
300	0	33536	
301	0	33420	
302	0	32760	
303	0	32356	
304	0	32228	
305	0	32340	
306	0	31980	
307	0	32800	
308	0	32704	
309	0	33732	
310	0	33788	
311	0	33568	
312	0	32868	
313	0	32284	
314	0	32276	
315	0	31688	
316	0	31884	
317	0	32724	
318	0	33604	
319	0	33628	
320	0	33582	
321	0	33568	
322	0	32740	
323	0	32244	
324	0	32150	
325	0	31752	
326	0	32284	
327	0	32880	
328	0	33312	
329	0	33398	
330	0	33388	
331	0	33782	
332	0	32692	
333	0	32640	
334	0	32068	
335	0	31824	
336	0	32082	
337	0	32700	
338	0	33082	
339	0	33272	
340	0	33376	
341	0	33616	
342	0	33054	
343	0	32212	
344	0	32004	
345	0	32296	
346	0	32226	
347	0	32780	
348	0	33036	
349	0	33300	
350	0	33452	
351	0	33684	
352	0	32448	
353	0	32436	
354	0	32620	
355	0	32380	
356	0	31777	
357	0	32548	
358	0	32996	
359	0	33428	
360	0	33460	
361	0	33536	
362	0	32348	
363	0	33100	
364	0	32228	
365	0	31856	
366	0	32076	
367	0	32624	
368	0	33312	
369	0	33108	
370	0	33776	
371	0	33540	
372	0	32840	
373	0	32060	
374	0	32264	
375	0	32196	
376	0	32192	
377	0	32944	
378	0	32876	
379	0	33368	
380	0	33336	
381	0	33432	
382	0	33440	
383	0	32524	
384	0	32152	
385	0	31932	
386	0	31972	
387	0	32696	
388	0	33176	
389	0	33168	
390	0	33700	
391	0	33316	
392	0	32768	
393	0	32344	
394	0	32510	
395	0	31964	
396	0	32104	
397	0	32628	
398	0	33242	
399	0	33272	
400	0	33516	
401	0	33320	
402	0	32832	
403	0	32284	
404	0	32224	
405	0	32032	
406	0	32292	
407	0	32604	
408	0	32960	
409	0	33280	
410	0	33556	
411	0	33832	
412	0	33112	
413	0	31740	
414	0	32428	
415	0	32292	
416	0	31940	
417	0	32844	
418	0	33050	
419	0	33134	
420	0	33436	
421	0	33540	
422	0	33020	
423	0	32296	
424	0	32292	
425	0	32048	
426	0	31848	
427	0	32836	
428	0	32952	
429	0	33548	
430	0	33660	
431	0	33240	
432	0	33004	
433	0	32552	
434	0	32240	
435	0	32096	
436	0	32052	
437	0	32600	
438	0	32864	
439	0	33556	
440	0	33660	
441	0	33602	
442	0	32944	
443	0	32432	
444	0	32166	
445	0	31780	
446	0	31840	
447	0	32806	
448	0	33328	
449	0	33420	
450	0	33552	
451	0	33382	
452	0	32734	
453	0	32308	
454	0	32376	
455	0	32336	
456	0	32020	
457	0	32512	
458	0	33392	
459	0	33472	
460	0	33612	
461	0	33524	
462	0	32800	
463	0	32134	
464	0	32202	
465	0	32032	
466	0	31964	
467	0	32720	
468	0	33264	
469	0	33308	
470	0	33600	
471	0	33544	
472	0	32652	
473	0	32492	
474	0	32540	
475	0	32040	
476	0	31718	
477	0	33120	
478	0	33168	
479	0	33412	
480	0	33408	
481	0	33364	
482	0	32478	
483	0	32672	
484	0	32454	
485	0	32304	
486	0	32140	
487	0	32644	
488	0	33048	
489	0	33332	
490	0	33444	
491	0	33560	
492	0	32956	
493	0	32380	
494	0	31876	
495	0	32396	
496	0	32078	
497	0	32852	
498	0	33143	
499	0	32982	
500	0	33644	
501	0	33596	
502	0	33112	
503	0	32588	
504	0	31876	
505	0	31820	
506	0	32052	
507	0	32916	
508	0	33038	
509	0	32988	
510	0	33696	
511	0	33616	
512	0	32908	
513	0	32528	
514	0	32204	
515	0	32128	
516	0	31852	
517	0	32780	
518	0	33036	
519	0	33404	
520	0	33296	
521	0	33718	
522	0	32760	
523	0	32302	
524	0	32448	
525	0	32188	
526	0	32020	
527	0	32397	
528	0	33400	
529	0	33352	
530	0	33540	
531	0	33540	
532	0	32744	
533	0	32364	
534	0	32272	
535	0	31848	
536	0	32590	
537	0	32716	
538	0	32928	
539	0	33360	
540	0	33620	
541	0	33540	
542	0	32878	
543	0	32236	
544	0	32392	
545	0	31998	
546	0	31888	
547	0	32678	
548	0	33020	
549	0	33436	
550	0	33692	
551	0	33696	
552	0	32980	
553	0	32108	
554	0	32572	
555	0	32032	
556	0	32008	
557	0	32808	
558	0	33036	
559	0	33318	
560	0	33324	
561	0	33410	
562	0	33100	
563	0	32936	
564	0	32230	
565	0	32064	
566	0	31920	
567	0	32661	
568	0	33036	
569	0	33294	
570	0	33592	
571	0	33192	
572	0	32868	
573	0	32664	
574	0	32290	
575	0	32200	
576	0	32092	
577	0	32556	
578	0	32960	
579	0	33364	
580	0	33788	
581	0	33568	
582	0	32824	
583	0	32352	
584	0	32200	
585	0	32032	
586	0	32100	
587	0	32608	
588	0	33056	
589	0	33524	
590	0	33820	
591	0	33540	
592	0	32640	
593	0	32364	
594	0	32212	
595	0	31720	
596	0	32410	
597	0	32676	
598	0	32864	
599	0	33320	
600	0	33826	
601	0	33654	
602	0	32832	
603	0	32430	
604	0	32134	
605	0	31784	
606	0	32288	
607	0	32716	
608	0	33204	
609	0	33088	
610	0	33460	
611	0	33748	
612	0	32808	
613	0	32312	
614	0	32064	
615	0	32132	
616	0	31876	
617	0	33012	
618	0	32874	
619	0	33624	
620	0	33598	
621	0	33674	
622	0	32860	
623	0	32328	
624	0	32288	
625	0	31940	
626	0	31904	
627	0	32641	
628	0	33618	
629	0	32964	
630	0	33980	
631	0	33416	
632	0	32764	
633	0	32352	
634	0	32168	
635	0	32093	
636	0	31994	
637	0	32820	
638	0	33508	
639	0	33464	
640	0	33502	
641	0	33328	
642	0	32728	
643	0	32308	
644	0	32600	
645	0	32112	
646	0	31844	
647	0	32796	
648	0	33388	
649	0	33212	
650	0	33484	
651	0	34024	
652	0	32404	
653	0	32856	
654	0	32196	
655	0	31864	
656	0	32100	
657	0	32580	
658	0	33048	
659	0	33182	
660	0	33924	
661	0	33364	
662	0	32936	
663	0	32256	
664	0	32174	
665	0	32218	
666	0	32086	
667	0	32632	
668	0	33048	
669	0	33352	
670	0	33696	
671	0	33562	
672	0	32672	
673	0	32558	
674	0	32434	
675	0	32004	
676	0	31828	
677	0	32692	
678	0	32992	
679	0	33478	
680	0	33700	
681	0	33536	
682	0	32502	
683	0	32638	
684	0	32536	
685	0	31936	
686	0	32040	
687	0	32800	
688	0	33118	
689	0	33268	
690	0	33536	
691	0	33441	
692	0	32928	
693	0	32292	
694	0	32312	
695	0	31840	
696	0	31998	
697	0	32540	
698	0	33328	
699	0	33418	
700	0	33528	
701	0	33512	
702	0	32788	
703	0	32516	
704	0	32112	
705	0	32028	
706	0	32160	
707	0	32740	
708	0	32814	
709	0	33432	
710	0	33564	
711	0	33660	
712	0	32740	
713	0	32056	
714	0	32538	
715	0	31556	
716	0	32536	
717	0	32648	
718	0	33184	
719	0	33377	
720	0	33476	
721	0	33576	
722	0	32684	
723	0	32078	
724	0	32542	
725	0	32240	
726	0	31985	
727	0	32844	
728	0	32992	
729	0	33328	
730	0	33700	
731	0	33680	
732	0	32930	
733	0	32320	
734	0	32224	
735	0	31740	
736	0	32312	
737	0	32696	
738	0	33236	
739	0	33288	
740	0	33492	
741	0	33500	
742	0	32908	
743	0	32536	
744	0	32224	
745	0	32128	
746	0	31866	
747	0	32524	
748	0	33142	
749	0	33408	
750	0	33604	
751	0	33652	
752	0	33142	
753	0	32180	
754	0	32022	
755	0	32480	
756	0	32000	
757	0	32870	
758	0	33204	
759	0	33196	
760	0	33504	
761	0	33216	
762	0	32324	
763	0	33132	
764	0	32448	
765	0	31950	
766	0	32028	
767	0	32684	
768	0	32972	
769	0	33408	
770	0	33696	
771	0	33888	
772	0	33052	
773	0	32236	
774	0	32064	
775	0	31796	
776	0	31900	
777	0	32524	
778	0	33328	
779	0	33632	
780	0	33612	
781	0	33280	
782	0	32544	
783	0	32396	
784	0	32452	
785	0	31980	
786	0	32570	
787	0	32768	
788	0	33044	
789	0	33036	
790	0	33768	
791	0	33468	
792	0	32992	
793	0	32236	
794	0	32248	
795	0	32004	
796	0	32414	
797	0	32740	
798	0	32892	
799	0	33264	
800	0	33680	
801	0	33532	
802	0	32800	
803	0	31980	
804	0	32565	
805	0	32134	
806	0	32088	
807	0	32798	
808	0	32984	
809	0	33168	
810	0	33080	
811	0	33532	
812	0	33320	
813	0	32628	
814	0	31884	
815	0	32132	
816	0	32360	
817	0	33020	
818	0	33086	
819	0	33088	
820	0	33604	
821	0	33520	
822	0	32776	
823	0	32352	
824	0	32228	
825	0	31805	
826	0	32172	
827	0	32482	
828	0	33544	
829	0	33440	
830	0	33388	
831	0	33480	
832	0	32962	
833	0	32452	
834	0	31904	
835	0	32084	
836	0	32206	
837	0	32968	
838	0	33372	
839	0	33176	
840	0	33472	
841	0	33360	
842	0	32932	
843	0	32344	
844	0	32096	
845	0	31908	
846	0	31710	
847	0	33222	
848	0	33568	
849	0	33606	
850	0	33392	
851	0	33546	
852	0	32780	
853	0	32488	
854	0	32128	
855	0	31940	
856	0	31864	
857	0	33028	
858	0	33212	
859	0	33236	
860	0	33628	
861	0	33544	
862	0	32860	
863	0	32436	
864	0	32128	
865	0	31904	
866	0	32040	
867	0	32884	
868	0	33232	
869	0	33368	
870	0	33684	
871	0	33368	
872	0	32676	
873	0	32668	
874	0	32074	
875	0	32016	
876	0	31924	
877	0	32900	
878	0	32980	
879	0	33540	
880	0	33660	
881	0	33512	
882	0	32696	
883	0	32524	
884	0	31976	
885	0	32084	
886	0	32196	
887	0	32792	
888	0	33300	
889	0	33416	
890	0	33560	
891	0	33252	
892	0	33102	
893	0	32668	
894	0	32080	
895	0	31828	
896	0	31968	
897	0	33004	
898	0	33358	
899	0	33376	
900	0	33824	
901	0	33448	
902	0	32544	
903	0	32412	
904	0	32028	
905	0	32460	
906	0	32036	
907	0	32708	
908	0	33264	
909	0	33172	
910	0	33738	
911	0	33441	
912	0	32804	
913	0	32432	
914	0	32204	
915	0	31812	
916	0	32272	
917	0	32756	
918	0	33264	
919	0	33288	
920	0	33732	
921	0	33400	
922	0	32832	
923	0	32358	
924	0	32140	
925	0	32024	
926	0	31952	
927	0	32690	
928	0	33416	
929	0	33320	
930	0	33616	
931	0	33928	
932	0	32864	
933	0	32180	
934	0	32160	
935	0	31820	
936	0	32224	
937	0	32680	
938	0	33452	
939	0	33016	
940	0	34268	
941	0	33036	
942	0	32892	
943	0	32236	
944	0	32108	
945	0	32108	
946	0	32048	
947	0	32672	
948	0	33080	
949	0	33206	
950	0	33732	
951	0	33756	
952	0	32736	
953	0	32288	
954	0	32276	
955	0	32116	
956	0	32160	
957	0	32572	
958	0	33052	
959	0	33312	
960	0	33620	
961	0	33472	
962	0	32510	
963	0	32476	
964	0	32322	
965	0	32132	
966	0	32072	
967	0	32736	
968	0	33222	
969	0	33308	
970	0	33460	
971	0	33326	
972	0	32852	
973	0	32488	
974	0	32508	
975	0	32128	
976	0	32142	
977	0	32828	
978	0	33184	
979	0	32974	
980	0	33668	
981	0	33588	
982	0	32772	
983	0	32346	
984	0	32192	
985	0	31912	
986	0	32080	
987	0	32520	
988	0	33352	
989	0	33116	
990	0	34440	
991	0	33464	
992	0	32946	
993	0	32244	
994	0	31904	
995	0	31736	
996	0	32612	
997	0	32832	
998	0	32850	
999	0	33168	
1000	0	33724	
1001	0	33576	
1002	0	32784	
1003	0	32284	
1004	0	32178	
1005	0	31990	
1006	0	32212	
1007	0	32492	
1008	0	33700	
1009	0	33310	
1010	0	33488	
1011	0	33504	
1012	0	32590	
1013	0	32148	
1014	0	32452	
1015	0	32080	
1016	0	32282	
1017	0	32466	
1018	0	33268	
1019	0	33464	
1020	0	33428	
1021	0	33396	
1022	0	32636	
1023	0	32436	
1024	0	32328	
1025	0	32088	
1026	0	31876	
1027	0	32640	
1028	0	33164	
1029	0	33436	
1030	0	33752	
1031	0	33460	
1032	0	32728	
1033	0	32152	
1034	0	32292	
1035	0	32004	
1036	0	32080	
1037	0	33110	
1038	0	33214	
1039	0	33444	
1040	0	33420	
1041	0	33364	
1042	0	32804	
1043	0	32424	
1044	0	31932	
1045	0	32276	
1046	0	32132	
1047	0	32548	
1048	0	33420	
1049	0	33268	
1050	0	33588	
1051	0	33520	
1052	0	32876	
1053	0	32420	
1054	0	32276	
1055	0	31892	
1056	0	31926	
1057	0	32804	
1058	0	33260	
1059	0	33366	
1060	0	33744	
1061	0	33472	
1062	0	32892	
1063	0	32244	
1064	0	31842	
1065	0	32300	
1066	0	32516	
1067	0	33044	
1068	0	33056	
1069	0	33128	
1070	0	33632	
1071	0	33532	
1072	0	32756	
1073	0	32484	
1074	0	32040	
1075	0	31952	
1076	0	32036	
1077	0	32756	
1078	0	33132	
1079	0	33424	
1080	0	33560	
1081	0	33736	
1082	0	32952	
1083	0	32206	
1084	0	32196	
1085	0	31788	
1086	0	32336	
1087	0	32928	
1088	0	32738	
1089	0	33534	
1090	0	33728	
1091	0	33570	
1092	0	32744	
1093	0	32488	
1094	0	31932	
1095	0	31948	
1096	0	32128	
1097	0	32704	
1098	0	32808	
1099	0	33666	
1100	0	33524	
1101	0	33696	
1102	0	32894	
1103	0	32428	
1104	0	32276	
1105	0	31820	
1106	0	32016	
1107	0	32848	
1108	0	33016	
1109	0	33384	
1110	0	33668	
1111	0	33588	
1112	0	32676	
1113	0	32308	
1114	0	32468	
1115	0	31576	
1116	0	32292	
1117	0	32768	
1118	0	33584	
1119	0	33272	
1120	0	33272	
1121	0	33344	
1122	0	32416	
1123	0	32700	
1124	0	32444	
1125	0	32208	
1126	0	32088	
1127	0	32830	
1128	0	33092	
1129	0	33096	
1130	0	33892	
1131	0	33386	
1132	0	32592	
1133	0	32256	
1134	0	32728	
1135	0	32004	
1136	0	32116	
1137	0	32928	
1138	0	33056	
1139	0	33388	
1140	0	33432	
1141	0	33632	
1142	0	32616	
1143	0	32272	
1144	0	32416	
1145	0	31976	
1146	0	31990	
1147	0	32700	
1148	0	33248	
1149	0	33364	
1150	0	33404	
1151	0	33376	
1152	0	32936	
1153	0	32560	
1154	0	32464	
1155	0	31920	
1156	0	32120	
1157	0	33062	
1158	0	33092	
1159	0	33398	
1160	0	33544	
1161	0	33492	
1162	0	32900	
1163	0	32312	
1164	0	32192	
1165	0	31948	
1166	0	32292	
1167	0	32574	
1168	0	33064	
1169	0	33364	
1170	0	33652	
1171	0	33432	
1172	0	32742	
1173	0	32236	
1174	0	32382	
1175	0	31644	
1176	0	32232	
1177	0	32812	
1178	0	33274	
1179	0	33408	
1180	0	33664	
1181	0	33480	
1182	0	32680	
1183	0	32198	
1184	0	32344	
1185	0	32104	
1186	0	31860	
1187	0	32900	
1188	0	33252	
1189	0	33164	
1190	0	33532	
1191	0	33942	
1192	0	32636	
1193	0	32262	
1194	0	32380	
1195	0	31944	
1196	0	31716	
1197	0	32820	
1198	0	33304	
1199	0	33632	
1200	0	33704	
1201	0	33744	
1202	0	32556	
1203	0	31864	
1204	0	32484	
1205	0	32248	
1206	0	31956	
1207	0	32666	
1208	0	33212	
1209	0	33188	
1210	0	33340	
1211	0	33492	
1212	0	32964	
1213	0	32388	
1214	0	32288	
1215	0	31840	
1216	0	32060	
1217	0	32882	
1218	0	33252	
1219	0	33340	
1220	0	33568	
1221	0	33390	
1222	0	32660	
1223	0	32368	
1224	0	32104	
1225	0	32196	
1226	0	32232	
1227	0	32736	
1228	0	32992	
1229	0	33452	
1230	0	33682	
1231	0	33432	
1232	0	32680	
1233	0	32440	
1234	0	32164	
1235	0	32276	
1236	0	32112	
1237	0	32656	
1238	0	33128	
1239	0	33360	
1240	0	33416	
1241	0	33128	
1242	0	33799	
1243	0	31980	
1244	0	32296	
1245	0	31644	
1246	0	32288	
1247	0	32908	
1248	0	33028	
1249	0	33080	
1250	0	33790	
1251	0	33588	
1252	0	32820	
1253	0	32280	
1254	0	32264	
1255	0	31936	
1256	0	32092	
1257	0	32724	
1258	0	33132	
1259	0	33168	
1260	0	33700	
1261	0	33534	
1262	0	33176	
1263	0	32236	
1264	0	32076	
1265	0	32176	
1266	0	31892	
1267	0	32782	
1268	0	32888	
1269	0	33776	
1270	0	34040	
1271	0	33504	
1272	0	32636	
1273	0	32152	
1274	0	32108	
1275	0	31996	
1276	0	32076	
1277	0	32696	
1278	0	33248	
1279	0	33268	
1280	0	33656	
1281	0	33430	
1282	0	32780	
1283	0	32360	
1284	0	32206	
1285	0	31814	
1286	0	32376	
1287	0	32972	
1288	0	33116	
1289	0	33236	
1290	0	33744	
1291	0	33390	
1292	0	32728	
1293	0	32412	
1294	0	32060	
1295	0	32144	
1296	0	31968	
1297	0	32664	
1298	0	33208	
1299	0	33204	
1300	0	33740	
1301	0	33452	
1302	0	32760	
1303	0	32372	
1304	0	32096	
1305	0	31936	
1306	0	32328	
1307	0	32752	
1308	0	33068	
1309	0	33488	
1310	0	33594	
1311	0	33624	
1312	0	32688	
1313	0	32453	
1314	0	32460	
1315	0	31828	
1316	0	31844	
1317	0	32656	
1318	0	33316	
1319	0	33136	
1320	0	33874	
1321	0	33512	
1322	0	32932	
1323	0	32364	
1324	0	32192	
1325	0	31980	
1326	0	32104	
1327	0	32486	
1328	0	33420	
1329	0	33572	
1330	0	33760	
1331	0	33260	
1332	0	33032	
1333	0	32272	
1334	0	32220	
1335	0	31744	
1336	0	32040	
1337	0	32936	
1338	0	33164	
1339	0	33400	
1340	0	33590	
1341	0	33452	
1342	0	32624	
1343	0	32352	
1344	0	32348	
1345	0	31860	
1346	0	32230	
1347	0	32814	
1348	0	33252	
1349	0	33272	
1350	0	33692	
1351	0	33556	
1352	0	32584	
1353	0	32444	
1354	0	32184	
1355	0	31608	
1356	0	31816	
1357	0	33520	
1358	0	33416	
1359	0	33000	
1360	0	33424	
1361	0	33700	
1362	0	32560	
1363	0	32276	
1364	0	32172	
1365	0	31960	
1366	0	32136	
1367	0	32716	
1368	0	33328	
1369	0	33408	
1370	0	33812	
1371	0	33420	
1372	0	32376	
1373	0	32628	
1374	0	32484	
1375	0	32212	
1376	0	31832	
1377	0	33000	
1378	0	33040	
1379	0	33492	
1380	0	33710	
1381	0	33148	
1382	0	33376	
1383	0	32488	
1384	0	32204	
1385	0	31960	
1386	0	31985	
1387	0	32556	
1388	0	32852	
1389	0	33448	
1390	0	34080	
1391	0	33492	
1392	0	32780	
1393	0	32226	
1394	0	32100	
1395	0	31918	
1396	0	32192	
1397	0	32748	
1398	0	33332	
1399	0	33184	
1400	0	33708	
1401	0	33660	
1402	0	32636	
1403	0	32320	
1404	0	32252	
1405	0	31948	
1406	0	31912	
1407	0	33124	
1408	0	32884	
1409	0	33416	
1410	0	33692	
1411	0	33044	
1412	0	32748	
1413	0	32848	
1414	0	32188	
1415	0	31884	
1416	0	32312	
1417	0	32764	
1418	0	33020	
1419	0	33152	
1420	0	33708	
1421	0	33432	
1422	0	32852	
1423	0	32612	
1424	0	31980	
1425	0	31776	
1426	0	32220	
1427	0	32952	
1428	0	33148	
1429	0	33162	
1430	0	33538	
1431	0	33156	
1432	0	32860	
1433	0	32516	
1434	0	32244	
1435	0	31962	
1436	0	31926	
1437	0	33000	
1438	0	33150	
1439	0	33424	
1440	0	33660	
1441	0	33572	
1442	0	32592	
1443	0	32092	
1444	0	32344	
1445	0	32080	
1446	0	31984	
1447	0	32900	
1448	0	33210	
1449	0	33640	
1450	0	33370	
1451	0	33604	
1452	0	32776	
1453	0	31944	
1454	0	32396	
1455	0	32032	
1456	0	31912	
1457	0	32824	
1458	0	32864	
1459	0	33670	
1460	0	33316	
1461	0	33652	
1462	0	32408	
1463	0	32960	
1464	0	32128	
1465	0	31920	
1466	0	31860	
1467	0	33196	
1468	0	33396	
1469	0	33190	
1470	0	33564	
1471	0	33492	
1472	0	32762	
1473	0	32044	
1474	0	32360	
1475	0	31960	
1476	0	32076	
1477	0	33068	
1478	0	33344	
1479	0	33000	
1480	0	33916	
1481	0	33680	
1482	0	32708	
1483	0	32242	
1484	0	32152	
1485	0	31678	
1486	0	32592	
1487	0	32488	
1488	0	33072	
1489	0	33200	
1490	0	33674	
1491	0	33092	
1492	0	33280	
1493	0	32296	
1494	0	32204	
1495	0	31980	
1496	0	32296	
1497	0	32556	
1498	0	33180	
1499	0	33204	
1500	0	33480	
1501	0	33494	
1502	0	32720	
1503	0	32408	
1504	0	32682	
1505	0	31800	
1506	0	32108	
1507	0	32908	
1508	0	32972	
1509	0	33476	
1510	0	33820	
1511	0	33556	
1512	0	32532	
1513	0	32620	
1514	0	32232	
1515	0	32000	
1516	0	32220	
1517	0	32696	
1518	0	33008	
1519	0	33226	
1520	0	33796	
1521	0	33224	
1522	0	32692	
1523	0	32640	
1524	0	32608	
1525	0	32062	
1526	0	31988	
1527	0	32404	
1528	0	33686	
1529	0	33124	
1530	0	33936	
1531	0	33344	
1532	0	32760	
1533	0	32196	
1534	0	32416	
1535	0	32012	
1536	0	32080	
1537	0	32408	
1538	0	33298	
1539	0	33496	
1540	0	33688	
1541	0	33064	
1542	0	32976	
1543	0	32582	
1544	0	32310	
1545	0	31920	
1546	0	31732	
1547	0	32984	
1548	0	33244	
1549	0	33268	
1550	0	33766	
1551	0	33423	
1552	0	32588	
1553	0	32432	
1554	0	32245	
1555	0	31820	
1556	0	32422	
1557	0	32492	
